;meanBlue;meanRed;sdBlue;skewnessBlue;dfRG;dfRB;dfGB;entropyBlue;energyBlue;contrastBlue;homogeneityBlue;coverage;cloudType
176;114,0477905;52,83325195;41,39649944;-0,86133698;-52,55218506;-61,21453857;-8,662353516;-5,364358835;0,00778759;0,7836;0,806701821;0,069641113;1
177;154,5229492;84,6807251;57,71808391;-0,644932039;-56,55187988;-69,84222412;-13,29034424;-5,58092316;0,00621882;0,9978;0,790986852;0,095397949;1
178;123,6089478;56,07525635;35,28862133;-2,120277273;-51,11065674;-67,53369141;-16,42303467;-5,16801172;0,00908889;0,809;0,809471806;0,059265137;1
179;126,8143311;61,69445801;41,36778654;-1,838842084;-53,43151855;-65,11987305;-11,68835449;-5,277318387;0,0077483;0,92;0,801276675;0,077880859;1
180;175,7670898;93,45697021;52,05886253;-1,855020704;-57,40307617;-82,31011963;-24,90704346;-5,738748009;0,00527776;1,317;0,769239473;0,058349609;1
181;147,4536133;90,26226807;47,22316162;-1,35179195;-43,63146973;-57,19134521;-13,55987549;-5,98406511;0,00329669;7,9928;0,645239697;0,126037598;0
182;153,0891113;102,1520386;52,1772799;-0,869561867;-40,3381958;-50,93707275;-10,59887695;-5,803716495;0,00434711;7,1438;0,649836965;0,201171875;0
183;141,0422974;78,11669922;50,06604058;-0,617098482;-46,93701172;-62,92559814;-15,98858643;-5,669974152;0,00447995;7,225;0,693588845;0,14050293;0
184;129,2879028;64,63354492;39,60185999;-1,653422919;-47,87915039;-64,65435791;-16,77520752;-5,724967083;0,00544149;4,088;0,701809386;0,06072998;0
185;121,2828979;63,58233643;51,37553914;-0,134214954;-50,62750244;-57,70056152;-7,073059082;-5,576463573;0,00671785;5,536;0,735943481;0,157836914;0
186;163,1894531;98,7668457;56,58791;-0,849864457;-52,09796143;-64,42260742;-12,324646;-5,80693902;0,00445167;11,1184;0,66475678;0,113647461;0
187;154,3376465;97,20037842;57,80904424;-0,44795798;-48,11169434;-57,13726807;-9,02557373;-5,705806195;0,00478397;5,87;0,685157758;0,181945801;0
188;172,6503296;119,4581909;52,52634517;-2,104921232;-44,42791748;-53,19213867;-8,764221191;-5,776956522;0,00514205;13,0438;0,636536028;0,248596191;0
189;163,4138794;86,89141846;55,33279549;-1,722765528;-63,01135254;-76,52246094;-13,5111084;-5,727694276;0,00442387;3,9452;0,689473306;0,108337402;0
190;178,1207275;135,6323242;56,52995012;-1,903744998;-40,06262207;-42,48840332;-2,42578125;-5,880956941;0,00482619;15,3186;0,625480356;0,302856445;0
191;171,6201172;94,86883545;57,63712956;-1,618436504;-56,47875977;-76,75128174;-20,27252197;-5,623366841;0,00529301;4,547;0,699851319;0,129882813;0
192;146,3414917;105,9086914;60,02544277;-0,181012525;-40,04577637;-40,43280029;-0,387023926;-5,308181017;0,00829674;3,078;0,718213669;0,247619629;0
193;126,9443359;97,66955566;47,23082585;-0,444173546;-34,137146;-29,27478027;4,862365723;-5,87760194;0,0041128;7,4902;0,660999822;0,40423584;0
194;147,1571045;113,8187256;52,00457141;-0,72238262;-36,77624512;-33,33837891;3,437866211;-6,054441373;0,00353338;5,9868;0,655029313;0,348937988;0
195;139,4894409;91,07037354;51,51466034;-0,628723322;-45,70587158;-48,41906738;-2,713195801;-5,61478805;0,00555026;2,5968;0,710072568;0,132995605;0
196;142,0566406;91,35491943;49,36276216;-0,55803484;-43,95983887;-50,70172119;-6,741882324;-5,662694714;0,00646534;2,053;0,731302557;0,128967285;0
197;132,595459;86,02508545;53,07731718;-0,357302116;-45,55529785;-46,57037354;-1,015075684;-5,589471001;0,00584429;1,4616;0,756145944;0,165588379;0
198;148,0129395;92,29064941;51,6958145;-0,659888064;-45,54266357;-55,72229004;-10,17962646;-5,700764639;0,00606146;2,2276;0,736943422;0,078857422;0
199;142,5884399;89,7411499;47,73202572;-1,352231304;-47,77148438;-52,84729004;-5,075805664;-5,592496575;0,00544469;3,3344;0,708089818;0,140136719;0
200;170,6392212;105,5379639;54,28573468;-1,743104059;-51,59008789;-65,10125732;-13,51116943;-5,956400379;0,00462258;4,7072;0,674440202;0,143981934;0
201;153,5170898;81,00335693;54,19496027;-0,920976363;-52,94055176;-72,51373291;-19,57318115;-5,848901884;0,00454699;2,5876;0,718809122;0,095703125;0
202;150,1348877;85,98345947;56,47989122;-0,922668278;-54,02062988;-64,15142822;-10,13079834;-5,939300519;0,00531848;3,1168;0,728013739;0,149719238;0
203;165,7884521;105,937561;55,35149398;-1,614659811;-52,02520752;-59,85089111;-7,825683594;-5,725973821;0,00504944;1,768;0,741937861;0,139953613;0
204;180,6212769;93,06872559;56,3481559;-2,018253852;-64,44464111;-87,55255127;-23,10791016;-5,971757934;0,00398389;4,0926;0,687284614;0,086364746;0
205;171,1293945;82,69000244;55,65325389;-1,746513348;-63,93682861;-88,43939209;-24,50256348;-5,896688526;0,00430186;3,2572;0,696207847;0,083740234;0
206;152,4321899;73,50073242;49,66367432;-1,31479587;-55,86834717;-78,93145752;-23,06311035;-5,798300649;0,00514135;2,0482;0,735307865;0,068908691;0
207;148,8734741;74,28533936;47,97032774;-1,216636549;-53,06561279;-74,58813477;-21,52252197;-5,779909016;0,00523389;2,1664;0,724864329;0,064086914;0
208;146,5671387;71,10888672;46,50719954;-1,281139118;-54,6239624;-75,45825195;-20,83428955;-5,752539789;0,00517229;2,3252;0,726232678;0,059204102;0
209;147,2358398;72,00384521;47,65956736;-1,099845374;-54,56915283;-75,23199463;-20,6628418;-5,773004878;0,00483518;2,1428;0,721318893;0,061767578;0
210;139,0003662;73,75854492;50,30512286;-0,757765947;-52,5456543;-65,24182129;-12,69616699;-5,670121539;0,00503404;3,6072;0,69207545;0,09576416;0
211;172,4473877;95,92956543;53,29676322;-1,969968286;-58,77612305;-76,51782227;-17,74169922;-5,911916105;0,00480413;6,1636;0,654987165;0,104003906;0
212;140,5321045;86,76092529;50,11603907;-0,403195884;-41,35192871;-53,7711792;-12,41925049;-5,680857512;0,00504834;3,5554;0,693417782;0,156799316;0
213;147,6693115;97,38977051;50,05432394;-0,793351221;-43,16949463;-50,27954102;-7,110046387;-5,902692995;0,00463812;4,162;0,681999904;0,15020752;0
214;145,0407104;96,8572998;50,72075302;-0,635914129;-40,86126709;-48,18341064;-7,322143555;-5,855312273;0,00399804;4,2496;0,679621145;0,159729004;0
215;147,0797119;104,4691772;50,84184973;-0,745759094;-39,01617432;-42,61053467;-3,594360352;-5,799035863;0,00461853;5,9178;0,660580094;0,198364258;0
216;155,1547852;90,4866333;55,55989167;-1,243554242;-53,24768066;-64,66815186;-11,42047119;-5,94873567;0,00568552;11,6718;0,675395588;0,198059082;0
217;165,4099731;85,62866211;56,25571498;-1,640041031;-60,49841309;-79,78131104;-19,28289795;-5,68599243;0,00548301;2,8746;0,721703832;0,107910156;0
218;156,6605225;85,57446289;54,2979299;-1,121478948;-55,20446777;-71,08605957;-15,8815918;-5,8357958;0,00457953;3,851;0,695064771;0,093505859;0
219;160,3015137;98,64575195;53,68909678;-1,197184114;-48,94641113;-61,65576172;-12,70935059;-6,024817712;0,00365499;7,1728;0,663791333;0,088012695;0
220;153,2935791;93,47253418;49,79551434;-1,183839915;-45,38812256;-59,82104492;-14,43292236;-5,93003435;0,00398634;6,6604;0,656251969;0,094360352;0
221;137,6854858;69,72979736;51,5646857;-0,343412042;-51,74957275;-67,95568848;-16,20611572;-5,627952926;0,00554978;2,2428;0,736256608;0,084411621;0
222;178,623291;110,8118286;56,25568555;-2,090940398;-54,13946533;-67,8114624;-13,67199707;-5,788042084;0,00501477;3,605;0,700266132;0,122253418;0
223;153,1334839;90,56573486;52,90249056;-0,848416734;-48,76379395;-62,56774902;-13,80395508;-5,809167946;0,00471015;5,5136;0,671190368;0,117492676;0
224;148,8702393;100,0343018;53,5511339;-0,552697764;-39,43707275;-48,8359375;-9,398864746;-5,861470625;0,00477551;4,9758;0,674429688;0,176574707;0
225;144,3364868;78,77746582;54,02763829;-0,384421745;-50,23931885;-65,559021;-15,31970215;-5,578242566;0,00649252;1,9166;0,740675779;0,114074707;0
226;141,7480469;72,42834473;52,105592;-0,612143802;-53,74432373;-69,31970215;-15,57537842;-5,67148189;0,00541365;1,595;0,744754103;0,104248047;0
227;144,0602417;78,769104;53,13507681;-0,912805969;-54,77362061;-65,2911377;-10,51751709;-5,700887273;0,00552697;2,466;0,723007189;0,109130859;0
228;157,4449463;83,50683594;54,94315301;-1,508096196;-59,92071533;-73,93811035;-14,01739502;-5,964213112;0,00538218;3,9834;0,714216459;0,139892578;0
229;161,0545654;91,25219727;56,56669592;-1,446070216;-57,88592529;-69,80236816;-11,91644287;-6,063970613;0,00489255;4,3886;0,710670249;0,15435791;0
230;147,5115356;95,19464111;55,50316052;-0,545038971;-45,1005249;-52,31689453;-7,216369629;-5,516480117;0,00646235;3,1304;0,713106491;0,18157959;0
231;145,8840942;95,12530518;54,63493855;-0,797890634;-47,49542236;-50,75878906;-3,263366699;-5,607292689;0,0056526;2,9204;0,707989545;0,144897461;0
232;152,7516479;84,37902832;52,0383262;-0,785921006;-49,7298584;-68,37261963;-18,64276123;-5,636733241;0,00625318;2,3162;0,73034095;0,123291016;0
233;153,5957031;102,9996948;55,50556775;-0,684386097;-41,80670166;-50,5960083;-8,789306641;-5,833099568;0,00495782;5,1842;0,681578752;0,209472656;0
234;139,911377;85,78521729;50,23870893;-1,189699078;-49,66223145;-54,12615967;-4,463928223;-5,856084681;0,00435794;3,9108;0,674913514;0,09362793;0
235;173,0669556;105,3766479;56,53630946;-1,90114821;-54,24066162;-67,69030762;-13,449646;-5,964719421;0,00432726;5,5588;0,674927072;0,104553223;0
236;139,2403564;73,03918457;50,53507513;-1,123734715;-56,13861084;-66,20117188;-10,06256104;-5,650746431;0,00552653;2,1718;0,723782918;0,095947266;0
237;194,9656372;111,9854736;58,10620797;-2,463920258;-61,89868164;-82,98016357;-21,08148193;-5,792482207;0,00549405;2,8762;0,709796125;0,107421875;0
238;149,5901489;91,6484375;54,37238451;-0,55402333;-48,45324707;-57,94171143;-9,488464355;-5,615943963;0,00636494;1,5692;0,751963431;0,118164063;0
239;147,6881104;87,5994873;54,95669754;-0,855240177;-52,56439209;-60,08862305;-7,524230957;-5,485090715;0,00724125;1,0864;0,773865562;0,13470459;0
240;146,1690063;101,3242188;54,41943754;-0,473501254;-42,15252686;-44,8447876;-2,692260742;-5,647070147;0,00708595;2,3632;0,733550156;0,143676758;0
241;138,3659058;66,29095459;51,43195756;-0,417143684;-53,69116211;-72,07495117;-18,38378906;-5,661683243;0,00607564;1,575;0,751899484;0,072753906;0
242;184,9928589;102,6743164;56,20566066;-2,127731217;-60,12164307;-82,31854248;-22,19689941;-5,803182869;0,00471493;1,919;0,735313198;0,096008301;0
243;155,4151001;90,35192871;48,49557623;-1,960003819;-50,12011719;-65,06317139;-14,9430542;-5,692529954;0,00586599;4,262;0,678082789;0,074890137;0
244;150,2719727;103,7179565;55,38616817;-0,580535275;-37,88696289;-46,55401611;-8,667053223;-5,810390833;0,00472168;6,7598;0,661701164;0,231140137;0
245;150,9381104;87,69824219;48,60833027;-1,089072353;-46,237854;-63,23986816;-17,00201416;-5,829634222;0,00472354;5,7308;0,661118887;0,087097168;0
246;150,7070923;89,95648193;48,09379543;-1,276298678;-45,57879639;-60,75061035;-15,17181396;-5,869095698;0,00448745;5,9336;0,659538473;0,069213867;0
247;141,7218018;84,41259766;54,22141731;-0,237336282;-44,78027344;-57,3092041;-12,52893066;-5,723848968;0,00494047;5,8716;0,675910129;0,165344238;0
248;139,5040894;80,53833008;51,69806982;-0,393477021;-47,16088867;-58,96575928;-11,80487061;-5,698977932;0,00534457;5,6858;0,675406439;0,12109375;0
249;177,7133179;106,8747559;54,82330896;-2,055479044;-53,48443604;-70,83856201;-17,35412598;-5,712903089;0,00569915;2,3008;0,728048794;0,122558594;0
250;176,5935669;112,1018066;55,99167698;-1,872214613;-50,16442871;-64,49176025;-14,32733154;-5,622935215;0,00705482;2,0018;0,741363703;0,160461426;0
251;172,8833008;115,6279907;57,60464877;-1,587893139;-44,89788818;-57,25531006;-12,35742188;-5,680549357;0,00605138;1,8246;0,742954229;0,184814453;0
252;160,8392944;98,7220459;57,2988311;-1,257641879;-49,42132568;-62,11724854;-12,69592285;-5,562395101;0,00626145;1,7242;0,748252649;0,167480469;0
253;148,6743164;99,33282471;55,43784267;-0,51208012;-42,04217529;-49,3414917;-7,299316406;-5,541302333;0,00681513;1,5822;0,759747374;0,18182373;0
254;153,0059814;107,1693115;57,47583417;-0,497002104;-40,0838623;-45,83666992;-5,752807617;-5,656745146;0,00608283;1,6654;0,751389105;0,226867676;0
255;151,6244507;102,9770508;54,396001;-0,591647616;-40,68768311;-48,6473999;-7,959716797;-5,708465087;0,00566623;1,701;0,750507719;0,179077148;0
256;150,0670166;97,1003418;51,27440568;-0,807431573;-43,31726074;-52,9666748;-9,649414063;-5,783143753;0,00576059;1,651;0,748669569;0,104492188;0
257;150,1575317;99,3404541;51,9248657;-0,667378719;-41,22906494;-50,81707764;-9,588012695;-5,769097405;0,00561111;1,776;0,746160326;0,150512695;0
258;148,5479126;95,37518311;51,1331366;-0,640231024;-42,4543457;-53,17272949;-10,71838379;-5,687076954;0,0067443;1,7368;0,750975862;0,129455566;0
259;147,4771118;91,83532715;53,69569171;-0,485968832;-44,69940186;-55,64178467;-10,94238281;-5,91001362;0,00498721;2,2242;0,726886596;0,129760742;0
260;148,137146;91,49768066;51,80890219;-0,748127304;-46,57043457;-56,63946533;-10,06903076;-5,699686494;0,00542258;2,487;0,713485238;0,114624023;0
261;179,43573;121,5961304;56,14221787;-1,88350977;-47,45056152;-57,83959961;-10,38903809;-5,637191756;0,00699495;2,1956;0,738940346;0,18170166;0
262;156,9646606;106,0453491;57,43195657;-1,129021295;-47,61468506;-50,91931152;-3,304626465;-5,879653715;0,00646;3,5022;0,726324965;0,152404785;0
263;153,5673828;103,3629761;57,92393947;-0,463967349;-43,88616943;-50,20440674;-6,318237305;-5,648844359;0,00657483;1,4674;0,754523432;0,14251709;0
264;147,0444946;96,04992676;55,07402182;-0,318062405;-40,82678223;-50,99456787;-10,16778564;-5,765522103;0,00609193;1,6594;0,754414847;0,107421875;0
265;147,3536377;72,73974609;54,0382143;-0,617284387;-55,46032715;-74,6138916;-19,15356445;-5,649841211;0,00620652;1,531;0,765218069;0,075317383;0
266;154,8682251;84,41192627;55,47677314;-1,047828596;-54,89758301;-70,45629883;-15,55871582;-5,713901849;0,00569622;1,6954;0,748911009;0,08190918;0
267;148,8474731;74,83721924;56,81674605;-0,850998229;-59,49414063;-74,01025391;-14,51611328;-5,934481508;0,00525501;2,6594;0,760770663;0,08807373;0
268;175,276123;112,0753174;57,23910853;-1,37998839;-48,02056885;-63,20080566;-15,18023682;-5,615889962;0,0071003;1,9688;0,74754001;0,192199707;0
269;147,1156616;87,40197754;55,61753436;-0,554373257;-51,35266113;-59,71368408;-8,361022949;-5,488827044;0,00734634;1,4094;0,772044961;0,077575684;0
270;159,1989746;96,41601563;55,82330479;-0,976621423;-50,14227295;-62,78295898;-12,64068604;-5,525611798;0,00705117;1,1942;0,779221174;0,121948242;0
271;157,934082;95,78912354;56,42286302;-0,889533429;-49,6015625;-62,1449585;-12,543396;-5,574312752;0,00663609;1,2422;0,775861584;0,140563965;0
272;148,6109009;83,45343018;57,38360636;-0,774053264;-54,44177246;-65,1574707;-10,71569824;-5,884570118;0,00564339;2,4556;0,762621921;0,102539063;0
273;145,9893799;97,99847412;56,38065384;-0,619081482;-47,02642822;-47,99090576;-0,964477539;-5,536704479;0,0068386;1,8766;0,74065122;0,130065918;0
274;149,3884888;106,0174561;55,3867942;-0,72718323;-43,22619629;-43,37103271;-0,144836426;-5,578365921;0,00668073;2,0044;0,739846677;0,147460938;0
275;143,1500244;98,91693115;56,99897388;-0,271755092;-40,84869385;-44,23309326;-3,384399414;-5,849844219;0,00487075;2,031;0,728044116;0,211669922;0
276;142,2232056;92,38647461;54,72682152;-0,389548492;-44,31994629;-49,83673096;-5,516784668;-5,891970599;0,0049885;2,0828;0,733754449;0,099304199;0
277;145,6514282;92,70025635;47,90573021;-1,149649842;-45,00799561;-52,95117188;-7,94317627;-5,9412442;0,0047565;5,659;0,664542891;0,109558105;0
278;141,9610596;88,37512207;48,7605417;-0,760776858;-45,64569092;-53,5859375;-7,940246582;-5,847991648;0,00401461;5,1328;0,668637053;0,101013184;0
279;133,9703369;82,60369873;49,67557499;-0,391352056;-43,9510498;-51,36663818;-7,415588379;-5,664568195;0,00484254;3,7502;0,690287137;0,129150391;0
280;141,9356689;103,5397949;49,86766171;-0,991258629;-40,4642334;-38,39587402;2,068359375;-5,82490031;0,00445494;6,498;0,647411385;0,251464844;0
281;152,1483154;108,0656738;52,15092019;-0,983553312;-40,73913574;-44,0826416;-3,343505859;-5,655283052;0,00617049;1,8348;0,734849567;0,182800293;0
282;184,9943237;134,9381714;54,71796416;-2,047220429;-40,18347168;-50,05615234;-9,872680664;-5,777675608;0,00572519;2,9094;0,717542755;0,186279297;0
283;172,8835449;131,333252;56,62598379;-1,398149354;-35,8114624;-41,55029297;-5,738830566;-5,791258527;0,00590223;5,3092;0,682402897;0,252563477;0
284;161,2871704;115,2102661;56,66296786;-1,038672409;-39,45446777;-46,0769043;-6,622436523;-5,867677947;0,0048539;5,1468;0,674467773;0,214599609;0
285;161,0896606;104,6025391;57,02325297;-1,141298017;-47,64428711;-56,48712158;-8,842834473;-5,736586408;0,00505042;5,902;0,67463766;0,185668945;0
286;152,8023071;114,5566406;53,00053028;-0,913202274;-36,65045166;-38,2456665;-1,595214844;-6,106685895;0,0031475;5,302;0,66156843;0,342346191;0
287;133,2472534;79,8649292;44,38489648;-1,123055813;-46,19781494;-53,38232422;-7,184509277;-5,97073377;0,00440427;3,487;0,697499384;0,060180664;0
288;130,5704346;71,47467041;47,92221688;-0,906134585;-50,67651367;-59,09576416;-8,419250488;-5,771673232;0,00465787;2,352;0,724187021;0,080078125;0
289;131,1103516;77,33703613;49,91254394;-0,746976986;-49,37646484;-53,77331543;-4,396850586;-5,597386503;0,00571496;2,6404;0,712500039;0,094360352;0
290;131,7422485;80,05963135;51,28412785;-0,570545285;-48,2487793;-51,68261719;-3,433837891;-5,5775507;0,00556116;2,7324;0,714798376;0,100341797;0
291;144,1268311;91,10992432;53,94318363;-0,466916846;-45,07495117;-53,01690674;-7,941955566;-5,671795225;0,00586924;1,4298;0,763067814;0,132202148;0
292;149,4586792;98,48040771;52,59910411;-0,774848931;-44,11071777;-50,97827148;-6,867553711;-5,492237755;0,00750136;1,1338;0,777127318;0,138549805;0
293;155,4299316;108,8164673;51,18442745;-1,124249924;-42,22009277;-46,61346436;-4,393371582;-5,625500994;0,00650007;1,2266;0,773232989;0,188659668;0
294;147,4866943;76,59405518;49,31288929;-1,08577429;-54,95330811;-70,89263916;-15,93933105;-5,597692168;0,00638427;1,3248;0,765829361;0,085876465;0
295;160,8199463;97,49584961;53,40620537;-1,225054015;-49,21447754;-63,32409668;-14,10961914;-5,889552685;0,00443931;2,7228;0,718489925;0,186401367;0
296;177,7109375;127,1152954;55,2492809;-1,619888831;-39,69036865;-50,59564209;-10,90527344;-5,840502315;0,00546346;5,5722;0,674295815;0,21307373;0
297;155,6827393;106,2311401;56,65039743;-0,892390257;-43,93127441;-49,45159912;-5,520324707;-5,926256028;0,00374462;3,6778;0,692092643;0,145874023;0
298;135,0346069;81,49829102;48,73238056;-1,159002095;-50,17840576;-53,53631592;-3,357910156;-5,714749308;0,00514293;3,2516;0,69245309;0,087280273;0
299;135,4963989;81,38439941;49,44243005;-0,39554015;-46,15185547;-54,11199951;-7,960144043;-5,669695866;0,00574673;3,2944;0,711856205;0,144042969;0
300;124,4733276;65,3661499;39,26247231;-1,352696293;-49,10522461;-59,10717773;-10,00195313;-5,614266864;0,00592783;2,7534;0,719803933;0,065124512;0
301;139,9450073;77,89208984;46,09811335;-1,237067228;-50,51324463;-62,05291748;-11,53967285;-5,62809378;0,00605244;2,5464;0,736411305;0,065124512;0
302;131,5848389;72,81335449;45,58897715;-1,087358741;-51,96398926;-58,77148438;-6,807495117;-5,650296204;0,00562745;3,423;0,709697972;0,069885254;0
303;134,6789551;62,29827881;45,16444512;-1,088828513;-56,20861816;-72,38067627;-16,17205811;-5,51722883;0,00636774;1,786;0,738481045;0,067321777;0
304;148,2819214;81,74353027;48,92576066;-1,150896803;-53,96374512;-66,53839111;-12,574646;-5,799346973;0,00464168;2,8624;0,715256302;0,089538574;0
305;152,1292114;84,42852783;55,17146702;-0,943991375;-56,80059814;-67,70068359;-10,90008545;-5,744769715;0,00484295;2,0664;0,732211121;0,082092285;0
306;138,6998901;79,43823242;44,71064545;-1,276552184;-49,14892578;-59,26165771;-10,11273193;-5,646956669;0,00581947;2,3374;0,733925602;0,061828613;0
307;146,4663696;97,15545654;55,00126605;-0,419284964;-45,28790283;-49,31091309;-4,023010254;-5,709747761;0,00577319;2,2784;0,731101328;0,126953125;0
308;140,1308594;88,61688232;56,40766256;-0,287603198;-48,39556885;-51,51397705;-3,118408203;-5,743348227;0,00542453;1,8344;0,741215186;0,087890625;0
309;121,9529419;57,2421875;44,84811577;-0,791051577;-53,2746582;-64,71075439;-11,43609619;-5,466053055;0,00653508;1,4876;0,77067795;0,077026367;0
310;150,741272;69,96875;50,13370952;-1,1424301;-58,00421143;-80,77252197;-22,76831055;-5,614818312;0,00583565;1,07;0,782538019;0,064819336;0
311;120,3148804;51,89642334;37,82842211;-1,824572568;-53,96936035;-68,41845703;-14,44909668;-5,193389562;0,00836117;0,9534;0,795847594;0,068237305;0
312;134,5628052;95,4911499;38,01970503;-2,298394436;-39,81951904;-39,07165527;0,74786377;-5,344093863;0,00844895;1,9186;0,730904933;0,077453613;0
313;137,5942993;84,42285156;50,94354062;-0,453570357;-45,45544434;-53,17144775;-7,716003418;-5,765117864;0,00514039;2,303;0,727995513;0,123779297;0
314;134,3980713;82,38372803;53,28818669;-0,101789484;-44,52453613;-52,01434326;-7,489807129;-5,716619036;0,00598689;1,974;0,737305162;0,153381348;0
315;151,4472046;107,4064331;47,47052931;-1,331522621;-41,93395996;-44,04077148;-2,106811523;-5,641505738;0,00576029;1,825;0,741225877;0,112854004;0
316;162,0587158;117,9592285;47,38960815;-1,956485492;-38,97351074;-44,0994873;-5,125976563;-5,974595941;0,00432747;7,9426;0,640426842;0,28338623;0
317;125,4365845;72,02600098;41,13482466;-1,349907332;-47,7789917;-53,4105835;-5,631591797;-5,629347759;0,00611202;2,8122;0,728096051;0,0703125;0
318;113,3336182;57,3493042;37,02027055;-1,720981178;-51,80877686;-55,98431396;-4,175537109;-5,260262974;0,00926796;1,231;0,769858044;0,073181152;0
319;148,7693481;79,71124268;43,46192659;-1,940145105;-55,78100586;-69,05810547;-13,27709961;-5,623318311;0,00570644;2,6632;0,724265989;0,065185547;0
320;153,8045654;81,21386719;50,32995833;-1,14181789;-55,34613037;-72,59069824;-17,24456787;-5,649428397;0,00551959;2,8032;0,719775447;0,079589844;0
321;122,0477295;71,95550537;42,5653691;-0,487870917;-44,18664551;-50,09222412;-5,905578613;-5,494739068;0,00678409;4,1698;0,706841642;0,136901855;0
322;122,1691895;64,00805664;42,21248861;-1,370419542;-52,27093506;-58,16113281;-5,890197754;-5,414899415;0,00757106;1,7268;0,758791184;0,077087402;0
323;142,9473267;74,63098145;44,769736;-1,364083688;-54,12731934;-68,31634521;-14,18902588;-5,600075865;0,00626914;1,8446;0,746221367;0,062133789;0
324;124,7792358;71,87774658;37,39214963;-1,693331087;-45,86987305;-52,90148926;-7,031616211;-5,427238518;0,0075053;2,0842;0,750864339;0,0625;0
325;141,6782837;98,60467529;48,41152602;-0,811845796;-40,23071289;-43,0736084;-2,842895508;-5,84352688;0,00509614;1,879;0,733059611;0,158874512;0
326;140,3546143;97,36395264;47,98750104;-0,865318607;-40,63543701;-42,99066162;-2,355224609;-5,855105039;0,00494042;1,7512;0,735720835;0,163146973;0
327;133,7561646;90,80487061;51,65997301;-0,413308319;-41,45397949;-42,95129395;-1,497314453;-5,84282299;0,00450031;5,7694;0,65837186;0,223327637;0
328;119,6497803;84,81091309;35,61015784;-2,07374992;-37,98876953;-34,83886719;3,149902344;-4,986205148;0,0122623;1,1344;0,783845358;0,104614258;0
329;121,7922363;88,30175781;36,05202515;-2,015417357;-36,99102783;-33,49047852;3,500549316;-5,025028224;0,0117735;1,2534;0,780382591;0,116821289;0
330;123,9390869;91,09387207;37,22956008;-1,945643397;-36,72033691;-32,84521484;3,87512207;-5,237786256;0,00917207;1,328;0,775722714;0,168029785;0
331;132,1602173;110,0744019;44,11130033;-1,819529386;-37,4901123;-22,08581543;15,40429688;-5,613059855;0,0060257;3,4326;0,702411039;0,682128906;0
332;131,9272461;111,4058228;45,35572532;-1,598676633;-36,72930908;-20,52142334;16,20788574;-5,721475459;0,0052207;3,1414;0,700674364;0,657165527;0
333;131,4523315;108,8604126;46,01759213;-1,55225765;-39,61962891;-22,59191895;17,02770996;-6,057666934;0,00469577;4,2386;0,699517686;0,560913086;0
334;154,2658081;107,2208862;56,85497347;-0,398911717;-40,45385742;-47,04492188;-6,591064453;-5,745823241;0,00589362;2,289;0,730809161;0,186645508;0
335;158,4580078;104,6187134;51,79978776;-1,752344118;-50,3215332;-53,83929443;-3,51776123;-5,713713252;0,00523658;1,998;0,733043084;0,135559082;0
336;144,3365479;92,30047607;51,98845719;-0,386493708;-40,99554443;-52,03607178;-11,04052734;-5,735717144;0,00530963;3,375;0,694062759;0,185852051;0
337;147,5946045;94,75250244;52,35238184;-0,513599179;-43,44500732;-52,84210205;-9,397094727;-5,799818913;0,00518991;3,5124;0,689007291;0,171325684;0
338;144,2200928;100,8150024;46,61288142;-1,59611985;-41,74530029;-43,40509033;-1,659790039;-5,720025177;0,00540063;3,954;0,685412299;0,12322998;0
339;157,6105347;117,4281616;56,63347674;-1,030011057;-39,59222412;-40,18237305;-0,590148926;-5,372269499;0,00776241;1,1466;0,780481442;0,212646484;0
340;153,449585;102,996521;55,31974012;-0,550421945;-42,85632324;-50,45306396;-7,596740723;-5,716928601;0,00696258;1,5096;0,754946421;0,107971191;0
341;149,0645752;114,4244995;55,06579302;-0,874797301;-38,8314209;-34,64007568;4,191345215;-5,428231162;0,00788075;2,3676;0,725188949;0,280578613;0
342;151,3347168;123,0785522;53,30676786;-1,035053394;-34,69299316;-28,25616455;6,436828613;-5,256191522;0,00984877;1,317;0,769520624;0,370910645;0
343;163,9199219;137,7966309;55,9911583;-1,332900232;-33,05609131;-26,12329102;6,932800293;-5,630433183;0,00647219;4,963;0,676288562;0,510620117;0
344;155,3267212;128,1089478;51,35185626;-1,298105801;-32,53460693;-27,21777344;5,316833496;-5,656286358;0,00640852;2,6488;0,704285587;0,433776855;0
345;154,5782471;131,1482544;47,68228802;-1,757113264;-30,84399414;-23,42999268;7,414001465;-5,386477285;0,00854853;1,3176;0,76383326;0,56237793;0
346;157,0357056;125,9827271;53,66834515;-1,182315808;-37,78381348;-31,05297852;6,730834961;-5,683972991;0,00599339;4,0352;0,68508906;0,297363281;0
347;139,0893555;104,6789551;55,3498699;-0,40504156;-38,37548828;-34,41040039;3,965087891;-5,864017209;0,00431804;2,4736;0,716159719;0,408874512;0
348;181,1387939;144,7993164;55,3165161;-1,842503175;-32,28356934;-36,33947754;-4,055908203;-5,742829247;0,00788131;3,5992;0,700585027;0,338867188;0
349;156,8491821;115,8980103;53,48072732;-1,747252792;-44,48736572;-40,95117188;3,536193848;-6,129316678;0,00503342;7,1108;0,66799317;0,235229492;0
350;153,2631836;123,9160156;51,61706939;-1,360160457;-35,50445557;-29,34716797;6,157287598;-5,718057811;0,00574972;4,9992;0,661506753;0,398803711;0
